Case_ID,amount,stackType,status,Time,Activity
PP893,7,nonreefer,complete,11/16/2016 9:48,G
PP893,7,nonreefer,complete,11/16/2016 10:56,H
PP894,22,nonreefer,complete,11/16/2016 12:04,A
PP894,22,nonreefer,complete,11/16/2016 13:12,B
PP894,22,nonreefer,complete,11/16/2016 14:20,D
PP894,22,nonreefer,complete,11/16/2016 15:28,E
PP894,22,nonreefer,complete,11/16/2016 16:36,F
PP894,22,nonreefer,complete,11/16/2016 17:44,H
PP895,9,nonreefer,complete,11/16/2016 18:52,A
PP895,9,nonreefer,complete,11/16/2016 20:00,B
PP895,9,nonreefer,complete,11/16/2016 21:08,D
PP895,9,nonreefer,complete,11/16/2016 22:16,E
PP895,9,nonreefer,complete,11/16/2016 23:24,F
PP895,9,nonreefer,complete,11/17/2016 0:32,H
PP896,31,reefer,incomplete,11/17/2016 1:40,A
PP896,31,reefer,incomplete,11/17/2016 2:48,C
PP896,31,reefer,incomplete,11/17/2016 3:56,D
PP896,31,reefer,incomplete,11/17/2016 5:04,E
PP896,31,reefer,incomplete,11/17/2016 6:12,G
PP896,31,reefer,incomplete,11/17/2016 7:20,H
PP897,10,reefer,incomplete,11/17/2016 8:28,A
PP897,10,reefer,incomplete,11/17/2016 9:36,C
PP897,10,reefer,incomplete,11/17/2016 10:44,D
PP897,10,reefer,incomplete,11/17/2016 11:52,E
PP897,10,reefer,incomplete,11/17/2016 13:00,G
PP897,10,reefer,incomplete,11/17/2016 14:08,H
PP898,3,reefer,incomplete,11/17/2016 15:16,A
PP898,3,reefer,incomplete,11/17/2016 16:24,B
PP898,3,reefer,incomplete,11/17/2016 17:32,D
PP898,3,reefer,incomplete,11/17/2016 18:40,E
PP898,3,reefer,incomplete,11/17/2016 19:48,F
PP898,3,reefer,incomplete,11/17/2016 20:56,H
PP899,36,reefer,incomplete,11/17/2016 22:04,A
PP899,36,reefer,incomplete,11/17/2016 23:12,B
PP899,36,reefer,incomplete,11/18/2016 0:20,D
PP899,36,reefer,incomplete,11/18/2016 1:28,E
PP899,36,reefer,incomplete,11/18/2016 2:36,G
PP899,36,reefer,incomplete,11/18/2016 3:44,H
PP900,17,nonreefer,incomplete,11/18/2016 4:52,A
PP900,17,nonreefer,incomplete,11/18/2016 6:00,C
PP900,17,nonreefer,incomplete,11/18/2016 7:08,D
PP900,17,nonreefer,incomplete,11/18/2016 8:16,E
PP900,17,nonreefer,incomplete,11/18/2016 9:24,G
PP900,17,nonreefer,incomplete,11/18/2016 10:32,H
PP901,31,reefer,incomplete,11/18/2016 11:40,A
PP901,31,reefer,incomplete,11/18/2016 12:48,C
PP901,31,reefer,incomplete,11/18/2016 13:56,D
PP901,31,reefer,incomplete,11/18/2016 15:04,E
PP901,31,reefer,incomplete,11/18/2016 16:12,G
PP901,31,reefer,incomplete,11/18/2016 17:20,H
PP902,3,reefer,incomplete,11/18/2016 18:28,A
PP902,3,reefer,incomplete,11/18/2016 19:36,B
PP902,3,reefer,incomplete,11/18/2016 20:44,D
PP902,3,reefer,incomplete,11/18/2016 21:52,E
PP902,3,reefer,incomplete,11/18/2016 23:00,F
PP902,3,reefer,incomplete,11/19/2016 0:08,H
PP903,23,nonreefer,incomplete,11/19/2016 1:16,A
PP903,23,nonreefer,incomplete,11/19/2016 2:24,C
PP903,23,nonreefer,incomplete,11/19/2016 3:32,D
PP903,23,nonreefer,incomplete,11/19/2016 4:40,E
PP903,23,nonreefer,incomplete,11/19/2016 5:48,G
PP903,23,nonreefer,incomplete,11/19/2016 6:56,H
PP904,20,reefer,incomplete,11/19/2016 8:04,A
PP904,20,reefer,incomplete,11/19/2016 9:12,C
PP904,20,reefer,incomplete,11/19/2016 10:20,D
PP904,20,reefer,incomplete,11/19/2016 11:28,E
PP904,20,reefer,incomplete,11/19/2016 12:36,G
PP904,20,reefer,incomplete,11/19/2016 13:44,H
PP905,6,reefer,complete,11/19/2016 14:52,A
PP905,6,reefer,complete,11/19/2016 16:00,C
PP905,6,reefer,complete,11/19/2016 17:08,D
PP905,6,reefer,complete,11/19/2016 18:16,E
PP905,6,reefer,complete,11/19/2016 19:24,F
PP905,6,reefer,complete,11/19/2016 20:32,H
PP906,36,nonreefer,complete,11/19/2016 21:40,A
PP906,36,nonreefer,complete,11/19/2016 22:48,B
PP906,36,nonreefer,complete,11/19/2016 23:56,D
PP906,36,nonreefer,complete,11/20/2016 1:04,E
PP906,36,nonreefer,complete,11/20/2016 2:12,F
PP906,36,nonreefer,complete,11/20/2016 3:20,H
PP907,5,nonreefer,complete,11/20/2016 4:28,A
PP907,5,nonreefer,complete,11/20/2016 5:36,C
PP907,5,nonreefer,complete,11/20/2016 6:44,D
PP907,5,nonreefer,complete,11/20/2016 7:52,E
PP907,5,nonreefer,complete,11/20/2016 9:00,G
PP907,5,nonreefer,complete,11/20/2016 10:08,H
PP908,7,nonreefer,complete,11/20/2016 11:16,A
PP908,7,nonreefer,complete,11/20/2016 12:24,C
PP908,7,nonreefer,complete,11/20/2016 13:32,D
PP908,7,nonreefer,complete,11/20/2016 14:40,E
PP908,7,nonreefer,complete,11/20/2016 15:48,G
PP908,7,nonreefer,complete,11/20/2016 16:56,H
PP909,10,nonreefer,incomplete,11/20/2016 18:04,A
PP909,10,nonreefer,incomplete,11/20/2016 19:12,C
PP909,10,nonreefer,incomplete,11/20/2016 20:20,D
PP909,10,nonreefer,incomplete,11/20/2016 21:28,E
PP909,10,nonreefer,incomplete,11/20/2016 22:36,G
PP909,10,nonreefer,incomplete,11/20/2016 23:44,H
PP910,36,nonreefer,incomplete,11/21/2016 0:52,A
PP910,36,nonreefer,incomplete,11/21/2016 2:00,B
PP910,36,nonreefer,incomplete,11/21/2016 3:08,D
PP910,36,nonreefer,incomplete,11/21/2016 4:16,E
PP910,36,nonreefer,incomplete,11/21/2016 5:24,G
PP910,36,nonreefer,incomplete,11/21/2016 6:32,H
PP911,4,reefer,incomplete,11/21/2016 7:40,A
PP911,4,reefer,incomplete,11/21/2016 8:48,C
PP911,4,reefer,incomplete,11/21/2016 9:56,D
PP911,4,reefer,incomplete,11/21/2016 11:04,E
PP911,4,reefer,incomplete,11/21/2016 12:12,G
PP911,4,reefer,incomplete,11/21/2016 13:20,H
PP912,5,nonreefer,complete,11/21/2016 14:28,A
PP912,5,nonreefer,complete,11/21/2016 15:36,C
PP912,5,nonreefer,complete,11/21/2016 16:44,D
PP912,5,nonreefer,complete,11/21/2016 17:52,E
PP912,5,nonreefer,complete,11/21/2016 19:00,G
PP912,5,nonreefer,complete,11/21/2016 20:08,H
PP913,17,reefer,incomplete,11/21/2016 21:16,A
PP913,17,reefer,incomplete,11/21/2016 22:24,C
PP913,17,reefer,incomplete,11/21/2016 23:32,D
PP913,17,reefer,incomplete,11/22/2016 0:40,E
PP913,17,reefer,incomplete,11/22/2016 1:48,G
PP913,17,reefer,incomplete,11/22/2016 2:56,H
PP914,26,reefer,incomplete,11/22/2016 4:04,A
PP914,26,reefer,incomplete,11/22/2016 5:12,C
PP914,26,reefer,incomplete,11/22/2016 6:20,D
PP914,26,reefer,incomplete,11/22/2016 7:28,E
PP914,26,reefer,incomplete,11/22/2016 8:36,G
PP914,26,reefer,incomplete,11/22/2016 9:44,H
PP915,3,reefer,incomplete,11/22/2016 10:52,A
PP915,3,reefer,incomplete,11/22/2016 12:00,B
PP915,3,reefer,incomplete,11/22/2016 13:08,D
PP915,3,reefer,incomplete,11/22/2016 14:16,E
PP915,3,reefer,incomplete,11/22/2016 15:24,F
PP915,3,reefer,incomplete,11/22/2016 16:32,H
PP916,24,nonreefer,complete,11/22/2016 17:40,A
PP916,24,nonreefer,complete,11/22/2016 18:48,B
PP916,24,nonreefer,complete,11/22/2016 19:56,D
PP916,24,nonreefer,complete,11/22/2016 21:04,E
PP916,24,nonreefer,complete,11/22/2016 22:12,F
PP916,24,nonreefer,complete,11/22/2016 23:20,H
PP917,26,nonreefer,incomplete,11/23/2016 0:28,A
PP917,26,nonreefer,incomplete,11/23/2016 1:36,C
PP917,26,nonreefer,incomplete,11/23/2016 2:44,D
PP917,26,nonreefer,incomplete,11/23/2016 3:52,E
PP917,26,nonreefer,incomplete,11/23/2016 5:00,G
PP917,26,nonreefer,incomplete,11/23/2016 6:08,H
PP918,10,reefer,incomplete,11/23/2016 7:16,A
PP918,10,reefer,incomplete,11/23/2016 8:24,B
PP918,10,reefer,incomplete,11/23/2016 9:32,D
PP918,10,reefer,incomplete,11/23/2016 10:40,E
PP918,10,reefer,incomplete,11/23/2016 11:48,F
PP918,10,reefer,incomplete,11/23/2016 12:56,H
PP919,4,nonreefer,incomplete,11/23/2016 14:04,A
PP919,4,nonreefer,incomplete,11/23/2016 15:12,B
PP919,4,nonreefer,incomplete,11/23/2016 16:20,D
PP919,4,nonreefer,incomplete,11/23/2016 17:28,E
PP919,4,nonreefer,incomplete,11/23/2016 18:36,F
PP919,4,nonreefer,incomplete,11/23/2016 19:44,H
PP920,33,nonreefer,incomplete,11/23/2016 20:52,A
PP920,33,nonreefer,incomplete,11/23/2016 22:00,C
PP920,33,nonreefer,incomplete,11/23/2016 23:08,D
PP920,33,nonreefer,incomplete,11/24/2016 0:16,E
PP920,33,nonreefer,incomplete,11/24/2016 1:24,G
PP920,33,nonreefer,incomplete,11/24/2016 2:32,H
PP921,8,reefer,incomplete,11/24/2016 3:40,A
PP921,8,reefer,incomplete,11/24/2016 4:48,B
PP921,8,reefer,incomplete,11/24/2016 5:56,D
PP921,8,reefer,incomplete,11/24/2016 7:04,E
PP921,8,reefer,incomplete,11/24/2016 8:12,F
PP921,8,reefer,incomplete,11/24/2016 9:20,H
PP922,5,nonreefer,complete,11/24/2016 10:28,A
PP922,5,nonreefer,complete,11/24/2016 11:36,C
PP922,5,nonreefer,complete,11/24/2016 12:44,D
PP922,5,nonreefer,complete,11/24/2016 13:52,E
PP922,5,nonreefer,complete,11/24/2016 15:00,G
PP922,5,nonreefer,complete,11/24/2016 16:08,H
PP923,11,reefer,incomplete,11/24/2016 17:16,A
PP923,11,reefer,incomplete,11/24/2016 18:24,C
PP923,11,reefer,incomplete,11/24/2016 19:32,D
PP923,11,reefer,incomplete,11/24/2016 20:40,E
PP923,11,reefer,incomplete,11/24/2016 21:48,G
PP923,11,reefer,incomplete,11/24/2016 22:56,H
PP924,3,reefer,incomplete,11/25/2016 0:04,A
PP924,3,reefer,incomplete,11/25/2016 1:12,B
PP924,3,reefer,incomplete,11/25/2016 2:20,D
PP924,3,reefer,incomplete,11/25/2016 3:28,E
PP924,3,reefer,incomplete,11/25/2016 4:36,G
PP924,3,reefer,incomplete,11/25/2016 5:44,H
PP925,4,reefer,incomplete,11/25/2016 6:52,A
PP925,4,reefer,incomplete,11/25/2016 8:00,B
PP925,4,reefer,incomplete,11/25/2016 9:08,D
PP925,4,reefer,incomplete,11/25/2016 10:16,E
PP925,4,reefer,incomplete,11/25/2016 11:24,F
PP925,4,reefer,incomplete,11/25/2016 12:32,H
PP926,3,nonreefer,complete,11/25/2016 13:40,A
PP926,3,nonreefer,complete,11/25/2016 14:48,C
PP926,3,nonreefer,complete,11/25/2016 15:56,D
PP926,3,nonreefer,complete,11/25/2016 17:04,E
PP926,3,nonreefer,complete,11/25/2016 18:12,G
PP926,3,nonreefer,complete,11/25/2016 19:20,H
PP927,32,reefer,incomplete,11/25/2016 20:28,A
PP927,32,reefer,incomplete,11/25/2016 21:36,C
PP927,32,reefer,incomplete,11/25/2016 22:44,D
PP927,32,reefer,incomplete,11/25/2016 23:52,E
PP927,32,reefer,incomplete,11/26/2016 1:00,G
PP927,32,reefer,incomplete,11/26/2016 2:08,H
PP928,14,reefer,incomplete,11/26/2016 3:16,A
PP928,14,reefer,incomplete,11/26/2016 4:24,C
PP928,14,reefer,incomplete,11/26/2016 5:32,D
PP928,14,reefer,incomplete,11/26/2016 6:40,E
PP928,14,reefer,incomplete,11/26/2016 7:48,G
PP928,14,reefer,incomplete,11/26/2016 8:56,H
PP929,8,nonreefer,complete,11/26/2016 10:04,A
PP929,8,nonreefer,complete,11/26/2016 11:12,C
PP929,8,nonreefer,complete,11/26/2016 12:20,D
PP929,8,nonreefer,complete,11/26/2016 13:28,E
PP929,8,nonreefer,complete,11/26/2016 14:36,G
PP929,8,nonreefer,complete,11/26/2016 15:44,H
PP930,30,reefer,complete,11/26/2016 16:52,A
PP930,30,reefer,complete,11/26/2016 18:00,C
PP930,30,reefer,complete,11/26/2016 19:08,D
PP930,30,reefer,complete,11/26/2016 20:16,E
PP930,30,reefer,complete,11/26/2016 21:24,F
PP930,30,reefer,complete,11/26/2016 22:32,H
PP931,18,reefer,incomplete,11/26/2016 23:40,A
PP931,18,reefer,incomplete,11/27/2016 0:48,C
PP931,18,reefer,incomplete,11/27/2016 1:56,D
PP931,18,reefer,incomplete,11/27/2016 3:04,E
PP931,18,reefer,incomplete,11/27/2016 4:12,G
PP931,18,reefer,incomplete,11/27/2016 5:20,H
PP932,3,nonreefer,incomplete,11/27/2016 6:28,A
PP932,3,nonreefer,incomplete,11/27/2016 7:36,B
PP932,3,nonreefer,incomplete,11/27/2016 8:44,D
PP932,3,nonreefer,incomplete,11/27/2016 9:52,E
PP932,3,nonreefer,incomplete,11/27/2016 11:00,F
PP932,3,nonreefer,incomplete,11/27/2016 12:08,H
PP933,5,nonreefer,complete,11/27/2016 13:16,A
PP933,5,nonreefer,complete,11/27/2016 14:24,C
PP933,5,nonreefer,complete,11/27/2016 15:32,D
PP933,5,nonreefer,complete,11/27/2016 16:40,E
PP933,5,nonreefer,complete,11/27/2016 17:48,G
PP933,5,nonreefer,complete,11/27/2016 18:56,H
PP934,30,nonreefer,complete,11/27/2016 20:04,A
PP934,30,nonreefer,complete,11/27/2016 21:12,C
PP934,30,nonreefer,complete,11/27/2016 22:20,D
PP934,30,nonreefer,complete,11/27/2016 23:28,E
PP934,30,nonreefer,complete,11/28/2016 0:36,G
PP934,30,nonreefer,complete,11/28/2016 1:44,H
PP935,3,reefer,incomplete,11/28/2016 2:52,A
PP935,3,reefer,incomplete,11/28/2016 4:00,B
PP935,3,reefer,incomplete,11/28/2016 5:08,D
PP935,3,reefer,incomplete,11/28/2016 6:16,E
PP935,3,reefer,incomplete,11/28/2016 7:24,F
PP935,3,reefer,incomplete,11/28/2016 8:32,H
PP936,40,nonreefer,complete,11/28/2016 9:40,A
PP936,40,nonreefer,complete,11/28/2016 10:48,C
PP936,40,nonreefer,complete,11/28/2016 11:56,D
PP936,40,nonreefer,complete,11/28/2016 13:04,E
PP936,40,nonreefer,complete,11/28/2016 14:12,F
PP936,40,nonreefer,complete,11/28/2016 15:20,H
PP937,36,reefer,incomplete,11/28/2016 16:28,A
PP937,36,reefer,incomplete,11/28/2016 17:36,C
PP937,36,reefer,incomplete,11/28/2016 18:44,D
PP937,36,reefer,incomplete,11/28/2016 19:52,E
PP937,36,reefer,incomplete,11/28/2016 21:00,G
PP937,36,reefer,incomplete,11/28/2016 22:08,H
PP938,3,reefer,incomplete,11/28/2016 23:16,A
PP938,3,reefer,incomplete,11/29/2016 0:24,B
PP938,3,reefer,incomplete,11/29/2016 1:32,D
PP938,3,reefer,incomplete,11/29/2016 2:40,E
PP938,3,reefer,incomplete,11/29/2016 3:48,F
PP938,3,reefer,incomplete,11/29/2016 4:56,H
PP939,7,nonreefer,complete,11/29/2016 6:04,A
PP939,7,nonreefer,complete,11/29/2016 7:12,C
PP939,7,nonreefer,complete,11/29/2016 8:20,D
PP939,7,nonreefer,complete,11/29/2016 9:28,E
PP939,7,nonreefer,complete,11/29/2016 10:36,G
PP939,7,nonreefer,complete,11/29/2016 11:44,H
PP940,5,reefer,incomplete,11/29/2016 12:52,A
PP940,5,reefer,incomplete,11/29/2016 14:00,B
PP940,5,reefer,incomplete,11/29/2016 15:08,D
PP940,5,reefer,incomplete,11/29/2016 16:16,E
PP940,5,reefer,incomplete,11/29/2016 17:24,F
PP940,5,reefer,incomplete,11/29/2016 18:32,H
PP941,14,nonreefer,complete,11/29/2016 19:40,A
PP941,14,nonreefer,complete,11/29/2016 20:48,C
PP941,14,nonreefer,complete,11/29/2016 21:56,D
PP941,14,nonreefer,complete,11/29/2016 23:04,E
PP941,14,nonreefer,complete,11/30/2016 0:12,G
PP941,14,nonreefer,complete,11/30/2016 1:20,H
PP942,36,nonreefer,complete,11/30/2016 2:28,A
PP942,36,nonreefer,complete,11/30/2016 3:36,B
PP942,36,nonreefer,complete,11/30/2016 4:44,D
PP942,36,nonreefer,complete,11/30/2016 5:52,E
PP942,36,nonreefer,complete,11/30/2016 7:00,G
PP942,36,nonreefer,complete,11/30/2016 8:08,H
PP943,16,reefer,incomplete,11/30/2016 9:16,A
PP943,16,reefer,incomplete,11/30/2016 10:24,C
PP943,16,reefer,incomplete,11/30/2016 11:32,D
PP943,16,reefer,incomplete,11/30/2016 12:40,E
PP943,16,reefer,incomplete,11/30/2016 13:48,G
PP943,16,reefer,incomplete,11/30/2016 14:56,H
PP944,4,nonreefer,incomplete,11/30/2016 16:04,A
PP944,4,nonreefer,incomplete,11/30/2016 17:12,B
PP944,4,nonreefer,incomplete,11/30/2016 18:20,D
PP944,4,nonreefer,incomplete,11/30/2016 19:28,E
PP944,4,nonreefer,incomplete,11/30/2016 20:36,F
PP944,4,nonreefer,incomplete,11/30/2016 21:44,H
PP945,2,nonreefer,incomplete,11/30/2016 22:52,A
PP945,2,nonreefer,incomplete,12/1/2016 0:00,B
PP945,2,nonreefer,incomplete,12/1/2016 1:08,D
PP945,2,nonreefer,incomplete,12/1/2016 2:16,E
PP945,2,nonreefer,incomplete,12/1/2016 3:24,F
PP945,2,nonreefer,incomplete,12/1/2016 4:32,H
PP946,2,nonreefer,incomplete,12/1/2016 5:40,A
PP946,2,nonreefer,incomplete,12/1/2016 6:48,B
PP946,2,nonreefer,incomplete,12/1/2016 7:56,D
PP946,2,nonreefer,incomplete,12/1/2016 9:04,E
PP946,2,nonreefer,incomplete,12/1/2016 10:12,F
PP946,2,nonreefer,incomplete,12/1/2016 11:20,H
PP947,23,reefer,incomplete,12/1/2016 12:28,A
PP947,23,reefer,incomplete,12/1/2016 13:36,C
PP947,23,reefer,incomplete,12/1/2016 14:44,D
PP947,23,reefer,incomplete,12/1/2016 15:52,E
PP947,23,reefer,incomplete,12/1/2016 17:00,G
PP947,23,reefer,incomplete,12/1/2016 18:08,H
PP948,20,reefer,complete,12/1/2016 19:16,A
PP948,20,reefer,complete,12/1/2016 20:24,C
PP948,20,reefer,complete,12/1/2016 21:32,D
PP948,20,reefer,complete,12/1/2016 22:40,E
PP948,20,reefer,complete,12/1/2016 23:48,G
PP948,20,reefer,complete,12/2/2016 0:56,H
PP949,5,nonreefer,complete,12/2/2016 2:04,A
PP949,5,nonreefer,complete,12/2/2016 3:12,C
PP949,5,nonreefer,complete,12/2/2016 4:20,D
PP949,5,nonreefer,complete,12/2/2016 5:28,E
PP949,5,nonreefer,complete,12/2/2016 6:36,G
PP949,5,nonreefer,complete,12/2/2016 7:44,H
PP950,14,reefer,complete,12/2/2016 8:52,A
PP950,14,reefer,complete,12/2/2016 10:00,B
PP950,14,reefer,complete,12/2/2016 11:08,D
PP950,14,reefer,complete,12/2/2016 12:16,E
PP950,14,reefer,complete,12/2/2016 13:24,F
PP950,14,reefer,complete,12/2/2016 14:32,H
PP951,38,nonreefer,complete,12/2/2016 15:40,A
PP951,38,nonreefer,complete,12/2/2016 16:48,C
PP951,38,nonreefer,complete,12/2/2016 17:56,D
PP951,38,nonreefer,complete,12/2/2016 19:04,E
PP951,38,nonreefer,complete,12/2/2016 20:12,G
PP951,38,nonreefer,complete,12/2/2016 21:20,H
PP952,36,reefer,incomplete,12/2/2016 22:28,A
PP952,36,reefer,incomplete,12/2/2016 23:36,B
PP952,36,reefer,incomplete,12/3/2016 0:44,D
PP952,36,reefer,incomplete,12/3/2016 1:52,E
PP952,36,reefer,incomplete,12/3/2016 3:00,G
PP952,36,reefer,incomplete,12/3/2016 4:08,H
PP953,3,nonreefer,complete,12/3/2016 5:16,A
PP953,3,nonreefer,complete,12/3/2016 6:24,B
PP953,3,nonreefer,complete,12/3/2016 7:32,D
PP953,3,nonreefer,complete,12/3/2016 8:40,E
PP953,3,nonreefer,complete,12/3/2016 9:48,F
PP953,3,nonreefer,complete,12/3/2016 10:56,H
PP954,6,nonreefer,complete,12/3/2016 12:04,A
PP954,6,nonreefer,complete,12/3/2016 13:12,C
PP954,6,nonreefer,complete,12/3/2016 14:20,D
PP954,6,nonreefer,complete,12/3/2016 15:28,E
PP954,6,nonreefer,complete,12/3/2016 16:36,G
PP954,6,nonreefer,complete,12/3/2016 17:44,H
PP955,16,nonreefer,incomplete,12/3/2016 18:52,A
PP955,16,nonreefer,incomplete,12/3/2016 20:00,C
PP955,16,nonreefer,incomplete,12/3/2016 21:08,D
PP955,16,nonreefer,incomplete,12/3/2016 22:16,E
PP955,16,nonreefer,incomplete,12/3/2016 23:24,G
PP955,16,nonreefer,incomplete,12/4/2016 0:32,H
PP956,40,reefer,incomplete,12/4/2016 1:40,A
PP956,40,reefer,incomplete,12/4/2016 2:48,C
PP956,40,reefer,incomplete,12/4/2016 3:56,D
PP956,40,reefer,incomplete,12/4/2016 5:04,E
PP956,40,reefer,incomplete,12/4/2016 6:12,G
PP956,40,reefer,incomplete,12/4/2016 7:20,H
PP957,12,reefer,complete,12/4/2016 8:28,A
PP957,12,reefer,complete,12/4/2016 9:36,B
PP957,12,reefer,complete,12/4/2016 10:44,D
PP957,12,reefer,complete,12/4/2016 11:52,E
PP957,12,reefer,complete,12/4/2016 13:00,F
PP957,12,reefer,complete,12/4/2016 14:08,H
PP958,5,nonreefer,incomplete,12/4/2016 15:16,A
PP958,5,nonreefer,incomplete,12/4/2016 16:24,B
PP958,5,nonreefer,incomplete,12/4/2016 17:32,D
PP958,5,nonreefer,incomplete,12/4/2016 18:40,E
PP958,5,nonreefer,incomplete,12/4/2016 19:48,F
PP958,5,nonreefer,incomplete,12/4/2016 20:56,H
PP959,4,reefer,incomplete,12/4/2016 22:04,A
PP959,4,reefer,incomplete,12/4/2016 23:12,C
PP959,4,reefer,incomplete,12/5/2016 0:20,D
PP959,4,reefer,incomplete,12/5/2016 1:28,E
PP959,4,reefer,incomplete,12/5/2016 2:36,G
PP959,4,reefer,incomplete,12/5/2016 3:44,H
PP960,29,reefer,incomplete,12/5/2016 4:52,A
PP960,29,reefer,incomplete,12/5/2016 6:00,C
PP960,29,reefer,incomplete,12/5/2016 7:08,D
PP960,29,reefer,incomplete,12/5/2016 8:16,E
PP960,29,reefer,incomplete,12/5/2016 9:24,F
PP960,29,reefer,incomplete,12/5/2016 10:32,H
PP961,22,reefer,incomplete,12/5/2016 11:40,A
PP961,22,reefer,incomplete,12/5/2016 12:48,C
PP961,22,reefer,incomplete,12/5/2016 13:56,D
PP961,22,reefer,incomplete,12/5/2016 15:04,E
PP961,22,reefer,incomplete,12/5/2016 16:12,G
PP961,22,reefer,incomplete,12/5/2016 17:20,H
PP962,7,reefer,complete,12/5/2016 18:28,A
PP962,7,reefer,complete,12/5/2016 19:36,C
PP962,7,reefer,complete,12/5/2016 20:44,D
PP962,7,reefer,complete,12/5/2016 21:52,E
PP962,7,reefer,complete,12/5/2016 23:00,G
PP962,7,reefer,complete,12/6/2016 0:08,H
PP963,30,nonreefer,incomplete,12/6/2016 1:16,A
PP963,30,nonreefer,incomplete,12/6/2016 2:24,B
PP963,30,nonreefer,incomplete,12/6/2016 3:32,D
PP963,30,nonreefer,incomplete,12/6/2016 4:40,E
PP963,30,nonreefer,incomplete,12/6/2016 5:48,G
PP963,30,nonreefer,incomplete,12/6/2016 6:56,H
PP964,35,reefer,incomplete,12/6/2016 8:04,A
PP964,35,reefer,incomplete,12/6/2016 9:12,C
PP964,35,reefer,incomplete,12/6/2016 10:20,D
PP964,35,reefer,incomplete,12/6/2016 11:28,E
PP964,35,reefer,incomplete,12/6/2016 12:36,G
PP964,35,reefer,incomplete,12/6/2016 13:44,H
PP965,5,nonreefer,complete,12/6/2016 14:52,A
PP965,5,nonreefer,complete,12/6/2016 16:00,C
PP965,5,nonreefer,complete,12/6/2016 17:08,D
PP965,5,nonreefer,complete,12/6/2016 18:16,E
PP965,5,nonreefer,complete,12/6/2016 19:24,G
PP965,5,nonreefer,complete,12/6/2016 20:32,H
PP966,2,nonreefer,complete,12/6/2016 21:40,A
PP966,2,nonreefer,complete,12/6/2016 22:48,C
PP966,2,nonreefer,complete,12/6/2016 23:56,D
PP966,2,nonreefer,complete,12/7/2016 1:04,E
PP966,2,nonreefer,complete,12/7/2016 2:12,G
PP966,2,nonreefer,complete,12/7/2016 3:20,H
PP967,40,nonreefer,complete,12/7/2016 4:28,A
PP967,40,nonreefer,complete,12/7/2016 5:36,C
PP967,40,nonreefer,complete,12/7/2016 6:44,D
PP967,40,nonreefer,complete,12/7/2016 7:52,E
PP967,40,nonreefer,complete,12/7/2016 9:00,F
PP967,40,nonreefer,complete,12/7/2016 10:08,H
PP968,19,nonreefer,complete,12/7/2016 11:16,A
PP968,19,nonreefer,complete,12/7/2016 12:24,C
PP968,19,nonreefer,complete,12/7/2016 13:32,D
PP968,19,nonreefer,complete,12/7/2016 14:40,E
PP968,19,nonreefer,complete,12/7/2016 15:48,G
PP968,19,nonreefer,complete,12/7/2016 16:56,H
PP969,38,reefer,incomplete,12/7/2016 18:04,A
PP969,38,reefer,incomplete,12/7/2016 19:12,C
PP969,38,reefer,incomplete,12/7/2016 20:20,D
PP969,38,reefer,incomplete,12/7/2016 21:28,E
PP969,38,reefer,incomplete,12/7/2016 22:36,G
PP969,38,reefer,incomplete,12/7/2016 23:44,H
PP970,25,nonreefer,incomplete,12/8/2016 0:52,A
PP970,25,nonreefer,incomplete,12/8/2016 2:00,C
PP970,25,nonreefer,incomplete,12/8/2016 3:08,D
PP970,25,nonreefer,incomplete,12/8/2016 4:16,E
PP970,25,nonreefer,incomplete,12/8/2016 5:24,G
PP970,25,nonreefer,incomplete,12/8/2016 6:32,H
PP971,2,nonreefer,incomplete,12/8/2016 7:40,A
PP971,2,nonreefer,incomplete,12/8/2016 8:48,C
PP971,2,nonreefer,incomplete,12/8/2016 9:56,D
PP971,2,nonreefer,incomplete,12/8/2016 11:04,E
PP971,2,nonreefer,incomplete,12/8/2016 12:12,F
PP971,2,nonreefer,incomplete,12/8/2016 13:20,H
PP972,20,reefer,incomplete,12/8/2016 14:28,A
PP972,20,reefer,incomplete,12/8/2016 15:36,B
PP972,20,reefer,incomplete,12/8/2016 16:44,D
PP972,20,reefer,incomplete,12/8/2016 17:52,E
PP972,20,reefer,incomplete,12/8/2016 19:00,G
PP972,20,reefer,incomplete,12/8/2016 20:08,H
PP973,6,nonreefer,complete,12/8/2016 21:16,A
PP973,6,nonreefer,complete,12/8/2016 22:24,B
PP973,6,nonreefer,complete,12/8/2016 23:32,D
PP973,6,nonreefer,complete,12/9/2016 0:40,E
PP973,6,nonreefer,complete,12/9/2016 1:48,F
PP973,6,nonreefer,complete,12/9/2016 2:56,H
PP974,4,nonreefer,incomplete,12/9/2016 4:04,A
PP974,4,nonreefer,incomplete,12/9/2016 5:12,B
PP974,4,nonreefer,incomplete,12/9/2016 6:20,D
PP974,4,nonreefer,incomplete,12/9/2016 7:28,E
PP974,4,nonreefer,incomplete,12/9/2016 8:36,F
PP974,4,nonreefer,incomplete,12/9/2016 9:44,H
PP975,8,reefer,incomplete,12/9/2016 10:52,A
PP975,8,reefer,incomplete,12/9/2016 12:00,C
PP975,8,reefer,incomplete,12/9/2016 13:08,D
PP975,8,reefer,incomplete,12/9/2016 14:16,E
PP975,8,reefer,incomplete,12/9/2016 15:24,G
PP975,8,reefer,incomplete,12/9/2016 16:32,H
